id	text	label
train_000946	bờ biển quá bẩn, thức ăn đắt.	0
train_000947	đón tiếp không được chu đáo. phòng không có wifi. đồ ăn cũng không đc ngon.	0
train_000948	ăn sáng bình thường khách sạn hơi xa bãi biển chính của hạ long. phòng hướng biển. nhưng tầm nhìn vẫn không thoải mái.	0
train_000949	khách sạn hơi cũ. điều hòa không mát, phục vụ không tốt, không được đổi phòng.	0
train_000950	nội thất khách sạn chỉ khoảng 3 sao. hồ bơi nhỏ.	0
train_000951	kệ gạch bẩn và vòi nước xịt của toilet bẩn.	0
train_000952	bể bơi xuống cấp.	0
train_000953	nhân viên dọn phòng không được lịch sự cho lắm.	0
train_000954	mới sửa lại nên vẫn còn mùi giấy dán dịch vụ hơi kém.	0
train_000955	khách sạn chất lượng trung bình và giá đắt thái độ của nhân viên phục vụ không tốt. luôn cố gắng tìm cách bắt đền và đổ lỗi cho khách.	0
train_000956	nhân viên không thân thiện.	0
train_000957	quản lí khách sạn gây khó dễ khách sạn cũ, khác hản với. trong ảnh. vệ sinh kém, tương đối bẩn. thức ăn buffe sáng không ngon, các món nguội lạnh.	0
train_000958	phòng của khách sạn chưa sạch lắm. máy điều hòa thì chạy để nước chảy lênh láng.	0
train_000959	không đạt chuẩn 5 sao. phòng ốc rất tệ. service tệ.	0
train_000960	phòng và nội thất tương đối cũ cần sửa sang và đầu tư lại, tiện nghi. trong phòng không đầy đủ.	0
train_000961	thái độ phục vụ của nhân viên kém. không hiếu khách. trang thiết bị của khách sạn đã lỗi thời và cũ kỹ không có wifi miễn phí.	0
train_000962	nhân viên phục vụ kém, thức ăn dở tiệm làm tóc và móng tay thì có giá gấp đôi các spa ở sài gòn.	0
train_000963	giá cả chưa hợp lý thức ăn quá đơn điệu. internet quá yếu.	0
train_000964	thái độ nhân viên không tốt.	0
train_000965	khách sạng thiết kế hơi bí. lên xuống thang máy hơi bất tiện, không có chỗ để xe ôtô. không có view đẹp.	0
train_000966	những dịch vụ của khách sạn rất nghèo nàn: không có bar, nhà hàng, information, taxi.	0
train_000967	giá phòng không có wifi mà hình như không có thông báo hay note trước.	0
train_000968	tôi thật sự không hài lòng, phòng hill side xa, không có dịch vụ, hồ bơi quá nhỏ, nhiều muỗi.	0
train_000969	giá cao nhưng phòng nhỏ. không có phòng tắm cho trẻ con.	0
train_000970	nhân viên không thân thiện với khách việt cho lắm. ăn sáng tệ.	0
train_000971	thực đơn buffet quá tệ. không một chút hài lòng về bữa buffet sáng.	0
train_000972	phòng ở không đúng với tiêu chuẩn. đồ dùng trang bị cũ kỹ và không sạch sẽ.	0
train_000973	phòng rất xa hồ bơi, ra xe lấy đồ mà thấy nản, đã thế còn dốc.	0
train_000974	hồ bơi dơ. không quay lại ở. vị trí khó tìm.	0
train_000975	chất lượng phục vụ ngày càng đi xuống. phòng luôn thiếu khăn, dép, áo choàng. luôn luôn phải yêu cầu nhân viên mới chịu cung cấp.	0
train_000976	phân khu, sắp xếp không hợp lí. quá đông người ở sảnh. ko có sự yên tĩnh. do thời gian bus đến (12h trưa) check in cùng thời gian check out của khách sạn. số phòng nhiều, tập trung ăn sáng vào 1 địa điểm dẫn đến ồn ào.	0
train_000977	nhân viên không lịch sự và thiếu tế nhị.	0
train_000978	không có gì đặc biệt. khách sạn âm u, phòng ẩm thấp, nhân viên nhăn nhó.	0
train_000979	quá thất vọng, không xứng đáng 4 sao như quảng cáo, dịch vụ nghèo nàn, phòng quá nóng, máy lạnh không đủ lạnh, đêm phải xuống đất nằm.	0
train_000980	phòng nhỏ. quá mệt mỏi khi nghỉ lại khách sạn này.	0
train_000981	thất vọng. toilet hôi. giá tiền hơi cao so với chất lượng.	0
train_000982	chưa thật sự hài lòng về bữa ăn sáng. view phố xấu, chỉ thấy sau lưng nhà hàng xóm. không còn sân thượng ngoài trời. mất nơi ngắm cảnh và uống cafe. phòng hơi nhỏ.	0
train_000983	không như ý, phòng không thoải mái. chật chội, dơ và âm u.	0
train_000984	không có gì đặc biệt cả. mình thấy khách sạn này chỉ được cái gần trung tâm. nhưng nhân viên phục vụ quá kém  nhăn nhó với khách hàng. không trở lại.	0
train_000985	khách sạn hơi cũ. không được sửa sang nhiều. phòng hơi nhỏ, cách bố trí không đẹp, không có chỗ đỗ ô tô, đường vào nhỏ hẹp.	0
train_000986	khách sạn xa trung tâm, giá cao. phòng xấu. không thích nơi này.	0
train_000987	vệ sinh phòng kém. không có trái cây welcome, chăn nệm rất hôi.	0
train_000988	nội thất khách sạn không sang trọng, không xứng tầm khách sạn 5 sao. màu sắc kết hợp gây cảm giác cũ kỹ, nhàm chán. nhà tắm bé xíu, thiết kế như khách sạn 3 sao.	0
train_000989	tiếp tân chưa nhiệt tình lắm.	0
train_000990	phòng cũ, thiết bị vệ sinh cũ, ồn ào. khách sạn cho thuê làm đám cưới, 2 đêm tôi ở âm nhạc ầm ĩ đến tận 10 giờ đêm. khi không có khách thì nhân viên túm tụm nói chuyện riêng.	0
train_000991	dịch vụ quá tệ. nhân viên thì thờ ơ. giá tính không theo lịch đặt và báo giá. để quên đồ thì bị lấy mất luôn, khi được than phiền thì không có thái độ xử lý, bỏ rơi khách hàng.	0
train_000992	thủ tục nhận phòng chậm, cần khắc phục thủ tục nhận phòng.	0
train_000993	không hài lòng. khách sạn không được ăn sáng. book phòng trên mạng và thực tế không giống nhau. book một đằng bố trí một nẻo. không đúng thực tế. chán ghê.	0
train_000994	nhân viên thì bất lịch sự mà nội thất cũng là quá tệ. quá thất vọng.	0
train_000995	khách sạn thì xấu mà giá thì quá mắc.	0
train_000996	đây là khách sạn tồi tàn nhất mà tôi từng ở. thật không thể chấp nhận được với cái mác 3 sao.	0
train_000997	nhân viên thì thô lỗ chưa kể đến những dịch vụ của khách sạn thì nửa vời.	0
train_000998	bữa sáng vừa dở vừa mắc. chưa kể thời gian phục vụ còn rất ngắn.	0
train_000999	khách sạn tốt, tiện nghi đầy đủ. nhân viên nhiệt tình thân thiện. tuy nhiên  do tôi hơi kỹ tính nên chưa được hài lòng về nhà vệ sinh. tôi có cảm giác không được sạch. tôi rất dị ứng với vấn đề này.	0
train_001000	phòng khách sạn hơi nhỏ. vệ sinh chưa sạch sẽ cho lắm. tiện nghi chưa tốt chăn drap nhìn cũ. mình thấy chỉ tạm ổn.	0
train_001001	phòng hơi nhỏ và có 01 phòng không có cửa sổ.	0
train_001002	phòng khách sạn hơi nhỏ. nhưng được thiết kế trang nhã  hài hòa. nói chung là tạm được. tuy nhiên thì mặt tiền của khách sạn nhỏ. đường trong phố cổ cũng không tiện nếu di chuyển bằng ô tô. khách sạn cũng không có chỗ đỗ ô tô riêng.	0
train_001003	tôi đã đặt phòng để ở 5 ngày tại đây, họ cho chúng tôi phòng 266 nằm giữa lầu 2 và cạnh cầu thang. căn phòng có thiết kế khá kì lạ và cực kì ồn ào khiến tôi khá khó chịu.	0
train_001004	phòng sạch  tuy nhiên có rất ít nước nóng. nhân viên thân thiện nhưng mỗi lần bạn bước vào. họ đều hỏi bạn có muốn book tour đi đâu không. 1 lần thì được chứ nhiều lần thì rất phiền.	0
train_001005	tuy nhiên  khách sạn không có thang máy  đi lại hơi bất tiện chút.	0
train_001006	lúc tôi đến nhận phòng thì khách sạn báo hết phòng và chuyển tôi sang một khách sạn khác có chất lượng kém hơn, phòng ở đây rất nhỏ. tình trạng như vậy mà khách sạn không hề báo trước với tôi. tôi không hài lòng cách hỗ trợ khách ở đây.	0
train_001007	khách sạn có tiện nghi cũ. phục vụ nhiệt tình, vệ sinh chưa sạch cho lắm. chất lượng kém hơn so với giá cả.	0
train_001008	buổi sáng sẽ hơi ồn. vì xung quanh là các cửa hàng làm rèn.	0
train_001009	cái gì cũng được mà dao cạo râu không có, đắng lòng.	0
train_001010	khách sạn này đẹp được xây dựng trên hồ tây. nhưng rất tiếc là quá nhiều muỗi nên tôi không dám mở bất cứ cửa nào trong phòng để đón không khí trong lành được.	0
train_001011	tôi đặt phòng deluxe double. nhưng diện tích rất nhỏ  nhìn chỉ như tiêu chuẩn phòng standard.	0
train_001012	tiện nghi chưa thật đầy đủ.	0
train_001013	ở tầng 6 phòng 601 wifi hơi yếu.	0
train_001014	cách phục vụ thì chưa tốt lắm. ngày đầu tiên tôi đến, khách sạn đột xuất hết phòng nên tôi phải ở khách sạn khác một ngày.	0
train_001015	tôi thấy khách sạn chỉ tạm ổn, có thể chấp nhận được.	0
train_001016	khu vực đón tiếp khách không được chuyên nghiệp. mọi người cười nói, cho con nhỏ ngồi ngay trên bàn. tôi cảm thấy rất phản cảm và không được hài lòng.	0
train_001017	diện tích phòng hơi nhỏ. phong cảnh xung quanh cũng chưa được đẹp.	0
train_001018	tôi sẽ không bao giờ quay trở lại khách sạn này lần thứ hai.	0
train_001019	phòng ốc nhỏ ,nhân viên không thân thiện lắm. phòng tắm hơi cũ không được sạch sẽ. tôi không hài lòng lắm với dịch vụ ở đây.	0
train_001020	tuy nhiên phòng hơi nhỏ và không được mới.	0
train_001021	có một trục trặc là toilet bị hư.	0
train_001022	loại phòng khách sạn thì hơi nhỏ.	0
train_001023	khi tôi tới check in tại khách sạn thì khách sạn đang. trong quá trình nâng cấp, vẫn ám mùi sơn.	0
train_001024	trong việc đón khách không có sự linh hoạt. bữa ăn sáng của chúng tôi cũng bị tính tiền là 25 usd.	0
train_001025	nhân viên không thân thiện với khách việt cho lắm. ăn sáng tệ.	0
train_001026	thái độ phục vụ của nhân viên kém. không hiếu khách. trang thiết bị của khách sạn đã lỗi thời và cũ kỹkhông có wifi miễn phí.	0
train_001027	nhân viên phục vụ kém, thức ăn dở tiệm làm tóc và móng tay thì có giá gấp đôi các spa ở sài gòn.	0
train_001028	giá cả chưa hợp lý thức ăn quá đơn điệu. internet quá yếu.	0
train_001029	thái độ nhân viên không tốt.	0
train_001030	khách sạn thiết kế hơi bí. lên xuống thang máy hơi bất tiện, không có chỗ để xe ô tô. không có view đẹp.	0
train_001031	những dịch vụ của khách sạn rất nghèo nàn không có bar, nhà hàng, information, taxi.	0
train_001032	giá phòng không có wifi mà hình như không có thông báo hay note trước.	0
train_001033	rác.	0
train_001034	resort không có đầy đủ tiện nghi, không có tivi. làm theo kiểu nhà sàn nên có phần thô sơ.	0
train_001035	tôi thấy không hài lòng về mọi thứ từ vị trí. tiện nghi cho tới cách phục vụ của nhân viên.	0
train_001036	khách sạn đang sửa chữa, quá ồn ào. cúp điện cả ngày, nóng và ngộp. khách sạn the light nha trang hơi xuống cấp.	0
train_001037	gọi thức ăn lên phòng alo phòng bếp hỏi có món gì. lại bảo khách phải đi xuống nhà hàng chứ nhiều món quá không biết thế nào. khách sạn nên để cuốn menu. trong phòng cho khách xem để cần order món khi cần thiết.	0
train_001038	khách sạn toạ lạc trên đường trần phú, đối diện bãi biển nên có view đẹp. trên hình hồ bơi rất đẹp. nhưng ở ngoài nó lại rất nhỏ và nằm ngay trước cổng khách sạn. nhân viên khách sạn phải đứng ở trước cổng để chào đón và kéo hành lí cho khách thay vì đứng ở phía. trong và đợi khách tự kéo hành lí vào. tóm lại, lần đầu và cũng là lần cuối cùng đến the light.	0
train_001039	chất lượng hình ảnh tv kém. thiết bị phòng ngủ chất lượng kém.	0
train_001040	tóm lại : chất lượng chỉ đạt 2 sao.	0
train_001041	khách sạn xuống cấp không đạt chuẩn 4 sao, vệ sinh phòng kém. không thay khăn tắm hàng ngày cho khách, khu vực hành lang dơ và có mùi hôi.	0
train_001042	nhân viên còn ngại chào khách. màu chăn hơi bẩn.	0
train_001043	thức ăn ở nhà hàng ở đó cũng không ngon. ăn đồ việt nam còn được chú ấn đồ tây thì không hề giống ngon chút nào. nói chung là ở thì được còn nếu muốn ăn và được phục vụ nhiệt tình thì phải đi khách sạn khác.	0
train_001044	điểm không hài lòng nhất là thức ăn: resort ở xa trung tâm nên chỉ có 1 lựa chọn là ăn tại resort mà gia đình mình chủ yếu là nghỉ dưỡng nên cũng không muốn đi ra ngoài ăn. thức ăn giá khá đắt so với chất lượng và không có nhiều lựa chọn lắm.	0
train_001045	điển hình như free massage mặt. dù là free. nhưng cũng tip  nhưng không đủ 10 phút đã cho thôi  trừ điểm. dịch vụ đưa đón vào thành phố không tiện.	0
train_001046	tôi đặt villa beach front và có 2 ngày tuyệt vời tại đây ngoại trừ việc. trong phòng mỗi người chỉ được 1 chai lavie 330ml. tôi thiết nghĩ với giá phòng như vậy thì chúng tôi nên có đủ nước để uống. trong thời tiểt nóng nực ở nha trang.	0
train_001047	chỉ có điều trong nhà vệ sinh không có vòi xịt nên hơi bất tiện với gia đình có các cháu nhỏ.	0
train_001048	ăn uống là một điểm trừ tại đây.	0
train_001049	có điều ở mia hơi bất tiện khi tôi muốn vào trung tâm thành phố, mỗi ngày chỉ có 3 chuyến xe và chuyến cuối cùng về resort quá sớm.	0
train_001050	chưa tốt: bãi biển đá rất nhiều làm đau chân. phải ra xa đến ngực của người cao 1,7m mới bớt đá, có thể nói là ko tắm được cho trẻ em và phụ nữ lớn tuổi. nhà hàng ăn không ngon, buffet sáng chỉ tương đương những khách sạn 3 sao ở châu âu.	0
train_001051	món ăn không thật xuất sắc. trong khi giá rất cao có lẽ là điểm trừ cho resort này.	0
train_001052	không hài lòng vì nước vàng vàng. ko được an tâm.	0
train_001053	tuy nhiên còn 1 số hạn chế: cách thiết kế vẫn còn 1 số bất tiện khi sử dụng. nguồn nước không được trong. lúc nào cũng đục nên không an tâm lắm. mia xa trung tâm thành phố nên về tối rất buồn, chuyến xe bus đưa đón vào thành phố 3 chuyến mỗi ngày thì hơi ít, đi taxi từ ks vào trung tâm nha trang mất 300.000đ. nhân viên thân thiện, dễ thương. nhưng kiến thức chuyên môn về khách sạn vẫn chưa được huấn luyện kỹ. mình hỏi gì về khách sạn mia đều không biết, đều nghe nói rằng.	0
train_001054	bồn tắm quá thấp. lavabo không có chỗ treo khăn.	0
train_001055	rác.	0
train_001056	về buffet sáng: so với số tiền bỏ ra thì mình ko hài lòng lắm với chất lượng của bữa sáng. thực đơn ít món, ít sự lựa chọn và đa số là thức ăn nguội ví dụ cheese, bánh mì, pate, thịt nguội và đồ ngọt....phù hợp với khẩu vị khách nước ngoài hơn, rất ít món cho người việt. khách sạn cũng không thay đổi thực đơn mỗi ngày nên dễ gây ngán.	0
train_001057	hơn nữa, quầy coffee ở dưới sảnh của sheraton rất là tệ. mình ko hài lòng. vì chất lượng ko đi đôi với giá tiền mình bỏ ra. thêm vào đó, mình ở khá dài nên cũg có thuê xe máy để đi chơi nên mình gửi ở bãi giữ xe của sheraton. mình vô cùng bất ngờ. vì bãi giữ xe qua đêm nhưg không có thẻ cho khách. mình có vào hỏi lại nhân viên khách sạn thì cũng nhận được câu trả lời tương tự. thiết nghĩ sheraton nên cải thiện lại để tạo sự yên tâm cho khách khi gửi xe ở đây.	0
train_001058	sử dụng dịch vụ wifi phải trả tiền. trong khi đó khách sạn 2 sao đã được free, lại còn giao trễ phòng cho mình những 2h, để mình phải gọi điện nhắc nhở. lần đầu tiên đã có ấn tượng không tốt rồi.	0
train_001059	khách sạn có phòng ốc đẹp, view biển đẹp. tuy nhiên  phong cách phục vụ của nhân viên chưa tốt. không quan tâm đến người việt nam. chưa tận tình chu đáo như các khách sạn 5 sao khác mà tôi đã ở. đồ ăn cũng không ngon. dịch vụ 5 sao như vậy la chưa tốt. người phục vụ có người tận tình. nhưng đa số là không tận tình nên tôi sẽ không đi lại lần nữa. hy vọng khách sạn sẽ thay đổi cách quản lý và phục vụ để được tốt hơn.	0
train_001060	cảm ơn phương chudu24 đã sắp xếp book phòng cho mình. mình có một số ý kiến sau: nhân viên phục vụ ở đây nhiệt tình. niềm nở, view đẹp, không có gương soi. trong phòng, chỉ có gương trong toilet. phòng cách âm quá tệ. đêm rất ồn ào từ nơi khác vọng sang, không ngủ được. mình ở 4 đêm ở khách sạn tivi không xem được ngày nào, tủ quần áo cũ, không sạch sẽ, toilet bình thường. ăn sáng tạm được. khách sạn này không xứng đáng với tiêu chuẩn 4 sao. lần sau mình chắc sẽ không quay lại đây nữa.	0
train_001061	điều hòa trong phòng phải sửa những ba lần làm mình rất khó chịu.	0
train_001062	phòng ở bình thường, ăn sáng quá chán.	0
train_001063	mình và gia đình có 1 đêm nghỉ tại đây. theo nhận xét của mình mọi thứ từ phòng ốc. dịch vụ, ăn uống rất bình thường không tương xứng với giá phòng. ăn sáng không phong phú, bể bơi nhỏ. đi tắm biển phải thuê ghế. khách sạn cần cải thiện và nâng cao chất lượng phục vụ để tốt hơn.	0
train_001064	thang máy có mùi khó chịu quá.	0
train_001065	một điều nhỏ chưa thực sự hài lòng là tôi đã đặt phòng ghi rõ 2 người lớn + 1 trẻ em và không yêu cầu thêm giường. nhưng cô nhân viên đón tiếp ban đầu cứ khăng khăng thu thêm phụ phí phòng của trẻ 10 tuổi. cũng may là cô đó nhận ra vẻ mặt không hài lòng nên đã liên hệ với chudu. và sau đó mọi chuyện êm đẹp.	0
train_001066	không có xà phòng, sữa tắm, dao cạo râu. tampon...vì khách sạn tham gia chương trình bảo vệ môi trường gì đó, khi cần thì phải gọi điện thoại xin cấp cho. vậy khi không sử dụng đồ dùng của khách sạn thì sao không giảm giá 5 - 10% khi tham gia chương trình bảo vệ môi trường của khách sạn.	0
train_001067	nhân viên chưa tốt.	0
train_001068	có mùi khó chịu.	0
train_001069	nhân viên bất lịch sự. không tôn trọng khách hàng.	0
train_001070	thang máy di chuyển chậm, thang máy nhỏ chỉ tầm 4 người đứng vừa.	0
train_001071	view cửa sổ chưa đẹp.	0
train_001072	một số ổ điện được trang bị. nhưng không sử dụng được. nên hoàn thiện trước khi đưa khách sạn ra kinh doanh.	0
train_001073	đồ ăn hơi mặn. không hợp khẩu vị.	0
train_001074	bữa sáng tạm được.	0
train_001075	ở dưới tầng trệt khách sạn còn có shop bán áo đôi nên không có không khí “nhà nghỉ” như các khách sạn khác.	0
train_001076	cửa sổ nhìn ra là 1 khu dân cư khá ồn ào. tôi nghĩ không nên đặt cửa sổ ở dây.	0
train_001077	đồ dùng mắc.	0
train_001078	nhân viên có thái độ không vui khi khách gọi dịch vụ nhiều lần.	0
train_001079	bữa sáng buffet không quá nhiều món không có gì đặc sắc không xứng đáng với giá tiền 250k 1 người, nhân viên không thân thiện,....	0
train_001080	toilet bị nghẹt.	0
train_001081	buffet chưa đáp ứng hết nhu cầu có trên menu.	0
train_001082	thức ăn chuẩn bị sẳn nên không được nóng.	0
train_001083	giá đắt.	0
train_001084	giá cả k phù hợp.	0
train_001085	đi toilet xong không có chế độ tự động dội nước.	0
train_001086	máy lạnh hay bị hư. phòng ốc không được sạch sẽ.	0
train_001087	giá cao so với chất lượng phòng.	0
train_001088	giá hơi đắt.	0
train_001089	nhân viên lầm lì không trả lời khách. không vui vẻ khi tiếp xúc với khách.	0
train_001090	giá cả rất không đáng so với chất lượng. như thu của bạn giá tiền 5* với chất lượng 1*. vậy.	0
train_001091	giá hơi cao so với tiện nghi của khách sạn.	0
train_001092	tủ đồ không có móc áo quần.	0
train_001093	đồ uống thì lại quá hạn sử dụng. chúng tôi đánh giá 0 sao.	0
train_001094	vấn đề điện không đủ. nước không đủ. mạng không mạnh.	0
train_001095	phòng quá dơ kiểu như không có nhân viên dọn dẹp. không thể quai lại đây thêm lần nào nữa.	0
train_001096	đợt này đi ăn không được chị tâm giới thiệu món thấy hơi chán tí. do bản thân mình tự gọi rồi chị kia lại không nhiệt tình giới thiệu nên gọi món ăn không ưng lắm.	0
train_001097	nui sốt phô mai: ngon, như. do nui nên hơi to ăn sẽ không thích lắm.	0
train_001098	thái độ nhân viên không vui vẻ.	0
train_001099	bữa sáng ít món. khách hàng không được lựa chọn nhiều.	0
train_001100	giá cả thì khá chát. dù không phải mùa du lịch.	0
train_001101	nhân viên chậm chạp trước những phàn nàn của khách.	0
train_001102	trang thiết bị k tốt dễ hư hỏng,chất lượng kém.	0
train_001103	nước trong phòng thì rất hay bị nghẽn.	0
train_001104	thái độ nhân viên lồi lõm,bực dọc với khách hàng.	0
train_001105	vào những dịp lễ. tết khách sạn thường nâng giá không đúng giá trị thực của khách sạn đó, đồng thời dịch vụ tệ xuống theo.	0
train_001106	giá cả tăng mạnh vào dịp lễ.	0
train_001107	khách sạn thì dơ. đồ ăn thì tệ, phòng ốc thì kín,nói chung sẽ không bao giờ quay lại đây.	0
train_001108	giá cả không hợp lý.	0
train_001109	phòng ngủ không thay ra giường mỗi ngày.	0
train_001110	phòng ngủ thiếu tiện nghi và không thoải mái.	0
train_001111	nhà vệ sịnh hơi nhỏ không được sạch lắm vẫn còn tóc ở dưới chỗ thoát nước gây khó chịu khi mà sử dụng phòng.	0
train_001112	bữa trưa thiếu đa dạng món ăn.	0
train_001113	giá cả chưa hợp lý với chất lượng phòng.	0
train_001114	phòng không có phòng tắm, phòng vệ sinh.	0
train_001115	nhân viên chưa có thái độ tốt với  khách hàng.	0
train_001116	nhà vệ sinh hỏng vòi nóng lạnh.	0
train_001117	thiếu quạt thông gió.	0
train_001118	khách phải đi thang bộ, cầu thang tối.	0
train_001119	view tạm good.	0
train_001120	giá cả khá là đắt.	0
train_001121	không cho chơi về khuya.	0
train_001122	nhân viên phục vụ quá tệ.	0
train_001123	mắc so với với những thứ trên.	0
train_001124	nếu nhìn vô cái khách sạn này từ bên ngoài thì khá đẹp và khang trang. nhưng phải thuê phòng ở đây thì mới biết bên trong phòng ốc cực kì dơ bẩn và nhân viên đi làm chỉ để lãnh lương chứ không hề có ai làm việc, cả giám đốc cũng. vậy.	0
train_001125	vật dụng không chắc chắn, khi nhún kêu cọt kẹt, ghế bị gãy chân. nhưng không thay thế ghế mới.	0
train_001126	không có tường cách âm. tiếng ồn quá nhiều.	0
train_001127	máy lạnh không lạnh.	0
train_001128	k có view.	0
train_001129	ở vùng biển nhưng vị trí lại khá xa biển dành cho người đi bộ.	0
train_001130	thực đơn quá ít món.	0
train_001131	tấm trải giường chưa thay.	0
train_001132	gia ca mac hon nhung khach san khac.	0
train_001133	phòng bị bụi bẩn. gas giường và gối mền có dấu hiệu chưa giặt ủi , ẩm mốc. đánh giá 1 sao vì phục vụ không tốt. một kì nghỉ tồi tệ khi chọn nhầm vào khách sạn này.	0
train_001134	máy lạnh cùi mía.	0
train_001135	nói chuyện khiếm nhã.	0
train_001136	không đầy đủ tiện nghi.	0
train_001137	thái độ phục vụ của nhân viên không tốt , phục vụ không tận tình.	0
train_001138	nhân viên gửi xe không yêu nghề :)).	0
train_001139	tấm trải giường dơ, rách.	0
train_001140	cảnh quan dơ dáy.	0
train_001141	bữa sáng do khách sạn chuẩn bị không hợp với giá tiền phải bỏ ra.	0
train_001142	cảnh quan xấu xí.	0
train_001143	nhân viên không thân thiện.	0
train_001144	cach trang trí phòng chưa phù hợp với từng đối tượng khách hàng.	0
train_001145	phòng dơ không được dọn dẹp sau khi khách trước trả phòng. thức ăn nhạt nhẽo thua cả mấy món ăn lề đường...	0
train_001146	tín hiệu wifi quá kém. không kết nối được.	0
train_001147	phòng nhỏ và nóng chưa có máy lạnh.	0
train_001148	thái độ nhân viên không tốt, đối ứng tình huống tệ.	0
train_001149	có thái độ với khách hàng.	0
train_001150	nhà vệ sinh không sạch sẽ.	0
train_001151	giá cả quá cao so với các dịch vụ của khách sạn.	0
train_001152	khách sạn gần bãi rác nên khung cảnh không đẹp lắm. nó còn hôi nữa.	0
train_001153	nhân viên phục vụ chưa tốt. có thái độ tiêu cực khi khách hàng phàn nàn về phòng.	0
train_001154	xung quanh trồng ít cây cối.	0
train_001155	phòng tắm không có bồn tắm.	0
train_001156	gắt gỏng.	0
train_001157	cách sắp xếp vật dụng. trong phòng chưa hợp lý.	0
train_001158	internet của khách sạn quá chậm và lag.	0
train_001159	nhân viên phục vụ khá chảnh với khách.	0
train_001160	vật dụng bị hư nhiều.	0
train_001161	món ăn dở,nước uống hết hạn. nhân viên không thân thiện.	0
train_001162	mùi hôi khi bước chân vào khách sạn.	0
train_001163	quang cảnh không được đẹp, cần cải thiện.	0
train_001164	bãi giữ xe quá chật.gửi xe bị tính phí quá cao. phòng ốc có mùi ẩm mốc.	0
train_001165	nước suối miễn phí. trong phòng chỉ để quảng cáo. khuyên khách không nên sử dụng...	0
train_001166	cách bày trí phòng ốc thì khá là xấu.	0
train_001167	bảo vệ không được thân thiện.	0
train_001168	ga giường khăn tắm không được thay thường xuyên.	0
train_001169	vị trí xa các khu vui chơi. du lịch , view không đẹp.	0
train_001170	nhân viên tỏ thái độ.	0
train_001171	đồ ăn dở ẹc.	0
train_001172	nhân viên tỏ thái độ không thân thiện, không cười khi giao tiếp khách hàng.	0
train_001173	buffet sáng trưa tối đều không phục vụ.	0
train_001174	cảnh quan như vẽ người chưa ngủ , chưa ngủ. vì lo gián đầy sàn. gặm 1 khối căm hờn. trong củi sắt , duy ngô nằm dài trong ngày tháng vừa qua.	0
train_001175	phòng có mùi mốc.	0
train_001176	sau khi tham khảo giá cả thì tôi đã tìm đến khách sạn này, với tầm giá trung bình. nhưng sau đặt và đến nơi thì tôi lại hối hận. thức ăn được đưa ra thì khá mặn, khách sạn nằm ở vị trí đẹp. nhưng lại xây những khu nhà làm chắn tầm nhìn  phòng thì cũ  xuống cấp trầm trọng.	0
train_001177	view nhìn ra ngoài không được đẹp lắm. xung quanh là công trình xây dựng nên rất ồn.	0
train_001178	vòi nước không hoạt động tốt. đèn sáng mờ.	0
train_001179	cảnh quang không được đẹp cho lắm.	0
train_001180	các món ăn không đa dạng , giả cả đắt. nhưng không hợp khẩu vị.	0
train_001181	nhân viên và quản lý không nhiệt tình vui vẽ,không phục vụ nước uống.	0
train_001182	cơ sở vật chất cũ, hư hại nhiều.	0
train_001183	bữa sáng không đa dạng.	0
train_001184	cảnh quang không thấy biển.	0
train_001185	nhân viên bất lịch sự. không thân thiện, cộc cằn.	0
train_001186	nhân viên phục vụ chậm chạp.	0
train_001187	tiếp tân không tận tình với khách hàng.	0
train_001188	đồ trong phòng sắp xếp ko hợp lý khiến sinh hoạt khó khăn.	0
train_001189	tôi sẽ nhắc người thân của tôi nếu có đi du lịch đến đây sẽ không thuê trọ ở cái khách sạn này. tôi sẽ không recommend cái khách sạn này cho bất kì ai mà tôi quen và tôi sẽ report nó trên www.timkhachsan.com để người ta biết cái khách sạn này tệ hại tới mức nào.	0
train_001190	giá cả đắt quá đắt. trong khi tiện nghi không đầy đủ. phòng không có máy lạnh vẫn tính giá như các phòng khác.	0
train_001191	quang cảnh thì xấu.	0
train_001192	bồn cầu hư.	0
train_001193	vị trí khó tìm.	0
train_001194	buffet sáng hơi ít các món ăn.	0
train_001195	nhà vệ sinh không sạch sẽ.	0
train_001196	nhân viên phục vụ không tốt.	0
train_001197	cảm thấy đáng sợ.	0
train_001198	khách sạn thiếu chỗ để xe ô tô. cổng khá to , khi vừa vào thì nhân viên bảo đậu bên ngoài vì có xe của vị khách khác sắp vào đỗ. nhưng xui thay thì khu vực bên ngoài là nơi cấm đỗ xe. thế là phải đậu xe ở một nơi khác cách đó 100m , vì gần đó không có khách sạn nào khác nên bắt buộc phải chịu đựng tình huống này.	0
train_001199	không có bữa sáng.	0
train_001200	bữa tối tạm ổn.	0
train_001201	giá phòng mắc.	0
train_001202	tiện nghi chưa đầy đủ , wifi yếu.	0
train_001203	chương trình tivi chưa phong phú.	0
train_001204	pass wifi quá khó nhớ.	0
train_001205	nhân viên phục vụ chưa nhiệt tình. có thái độ không tốt với khách hàng.	0
train_001206	phục vụ không tốt mà cứ bắt làm khảo sát đánh giá, không cải thiện gì hết.	0
train_001207	bữa trưa khá được.	0
train_001208	có mỗi cái là nhà xe nhỏ nên khó cho việc lấy xe ra vào.	0
train_001209	phòng không được cách âm. âm thanh phòng bên làm tôi khó ngủ vào ban đêm.	0
